DATE,AUD,NZD,USD,EUR,GBP,CAD,JPY,SGD,HKD,CHF,CNY
1/11/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/14/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/15/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/16/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/17/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/18/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/21/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/22/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/23/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/24/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/25/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/28/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/29/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/30/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
1/31/2019,2.07,1.91,2.59,-0.31,0.92,2.14,0.03,0.19,2.75,-0.713,2.9
2/1/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/4/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/5/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/6/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/7/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/8/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/11/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/12/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/13/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/14/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/15/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/18/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/19/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/20/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/21/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/22/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/25/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/26/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/27/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
2/28/2019,1.96,1.9,2.49,-0.31,0.88,1.99,0.03,0.2,2.75,-0.7156,2.9
3/1/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/4/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/5/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/6/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/7/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/8/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/11/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/12/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/13/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/14/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/15/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/18/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/19/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/20/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/21/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/22/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/25/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/26/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/27/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/28/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
3/29/2019,1.83,1.88,2.48,-0.31,0.84,1.86,0.05,0.2,2.75,-0.7122,2.9
4/1/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/2/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/3/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/4/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/5/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/8/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/9/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/10/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/11/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/12/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/15/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/16/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/17/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/18/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/19/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/22/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/23/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/24/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/25/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/26/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/29/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
4/30/2019,1.68,1.81,2.47,-0.31,0.82,1.86,0.05,0.2,2.75,-0.7138,2.9
5/1/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/2/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/3/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/6/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/7/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/8/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/9/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/10/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/13/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/14/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/15/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/16/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/17/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/20/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/21/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/22/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/23/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/24/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/27/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/28/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/29/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/30/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
5/31/2019,1.54,1.72,2.44,-0.31,0.8,1.87,0.05,0.2,2.75,-0.713,2.9
6/3/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/4/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/5/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/6/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/7/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/10/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/11/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/12/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/13/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/14/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/17/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/18/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/19/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/20/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/21/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/24/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/25/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/26/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/27/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
6/28/2019,1.29,1.6,2.3,-0.33,0.78,1.84,0.05,0.2,2.25,-0.7256,2.9
7/1/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/2/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/3/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/4/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/5/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/8/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/9/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/10/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/11/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/12/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/15/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/16/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/17/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/18/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/19/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/22/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/23/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/24/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/25/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/26/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/29/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/30/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
7/31/2019,1.11,1.55,2.22,-0.37,0.77,1.84,0.05,0.2,2.0,-0.768,2.9
8/1/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/2/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/5/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/6/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/7/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/8/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/9/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/12/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/13/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/14/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/15/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/16/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/19/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/20/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/21/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/22/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/23/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/26/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/27/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/28/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/29/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
8/30/2019,0.98,1.25,2.06,-0.41,0.76,1.84,0.01,0.2,2.0,-0.8554,2.9
9/2/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/3/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/4/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/5/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/6/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/9/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/10/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/11/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/12/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/13/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/16/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/17/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/18/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/19/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/20/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/23/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/24/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/25/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/26/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/27/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
9/30/2019,0.98,1.15,2.03,-0.42,0.77,1.83,0.01,0.2,2.0,-0.7632,2.9
10/1/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/2/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/3/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/4/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/7/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/8/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/9/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/10/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/11/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/14/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/15/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/16/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/17/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/18/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/21/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/22/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/23/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/24/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/25/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/28/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/29/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/30/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
10/31/2019,0.88,1.05,1.88,-0.41,0.78,1.85,0.01,0.2,2.0,-0.7594,2.9
11/1/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/4/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/5/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/6/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/7/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/8/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/11/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/12/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/13/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/14/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/15/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/18/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/19/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/20/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/21/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/22/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/25/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/26/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/27/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/28/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
11/29/2019,0.91,1.18,1.77,-0.4,0.79,1.85,0.02,0.2,2.0,-0.7228,2.9
12/2/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/3/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/4/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/5/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/6/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/9/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/10/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/11/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/12/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/13/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/16/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/17/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/18/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/19/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/20/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/23/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/24/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/25/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/26/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/27/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/30/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
12/31/2019,0.9,1.23,1.76,-0.4,0.79,1.91,0.02,0.25,1.2,-0.6884,2.9
1/1/2020,0.89,1.27,1.65,-0.39,0.74,1.91,0.02,0.25,0.8,-0.69,2.9
1/2/2020,0.89,1.27,1.65,-0.39,0.74,1.91,0.02,0.25,0.8,-0.69,2.9
1/3/2020,0.89,1.27,1.65,-0.39,0.74,1.91,0.02,0.25,0.8,-0.69,2.9
1/6/2020,0.89,1.27,1.65,-0.39,0.74,1.91,0.02,0.25,0.8,-0.69,2.9
1/7/2020,0.89,1.27,1.65,-0.39,0.74,1.91,0.02,0.25,0.8,-0.69,2.9
1/8/2020,0.89,1.27,1.65,-0.39,0.74,1.91,0.02,0.25,0.8,-0.69,2.9
